Ticker,Country,Exchange,TurnoverMultiple
874.6M,Hong Kong,HK,411.624260616
1.806B,Hong Kong,HK,826.2071547528
547.8M,Hong Kong,HK,83.1328357588
314.1M,Hong Kong,HK,257.4046896629
13.012B,Hong Kong,HK,11381.7346840466
365.7M,Hong Kong,HK,205.3126356046
11.664B,Hong Kong,HK,40833.031920729
681.6M,Hong Kong,HK,3103.447076747
1.978B,Hong Kong,HK,710.4285493044
411.8M,Hong Kong,HK,178.5721519206
13.706B,Hong Kong,HK,32027.2737838274
2.465B,Hong Kong,HK,4196.635778189
644.4M,Hong Kong,HK,132.3267381382
1.937B,Hong Kong,HK,3210.7315869328
38.446B,Hong Kong,HK,2580.7060523428
726.4M,Hong Kong,HK,980.8814550882
2.548B,Hong Kong,HK,840.5851195192
446.4M,Hong Kong,HK,63.9101306059
3.267B,Hong Kong,HK,562.2240713402
712.8M,Hong Kong,HK,491.2198069111
1.599B,Hong Kong,HK,1752.0594016288
103.6B,Hong Kong,HK,194211.242573769
2.472B,Hong Kong,HK,1499.36490021
832.1M,Hong Kong,HK,228.9919406317
635.9M,Hong Kong,HK,235.1754849011
321.4M,Hong Kong,HK,1684.2235345253
419.2M,Hong Kong,HK,59.2423624106
36.799B,Hong Kong,HK,38699.8459639635
671.6M,Hong Kong,HK,2597.5503307325
61.280B,Hong Kong,HK,112326.549583112
728.1M,Hong Kong,HK,4797.6940890899
415.5M,Hong Kong,HK,80.8528734571
5.521B,Hong Kong,HK,345.8244837928
16.539B,Hong Kong,HK,24957.0400015688
457.7M,Hong Kong,HK,2573.4394558173
140.8B,Hong Kong,HK,137855.926658207
16.289B,Hong Kong,HK,22908.6275742069
3.474B,Hong Kong,HK,11660.1028737801
3.721B,Hong Kong,HK,3718.2197654447
780.8M,Hong Kong,HK,237.7507633563
3.400B,Hong Kong,HK,73.8900565232
3.730B,Hong Kong,HK,290.6690101225
1.901B,Hong Kong,HK,782.7420899499
806.2M,Hong Kong,HK,1018.4237346591
1.794B,Hong Kong,HK,3792.9298404245
6.426B,Hong Kong,HK,3728.4957260215
644.8M,Hong Kong,HK,984.8164450894
17.254B,Hong Kong,HK,27624.9737191372
506.1M,Hong Kong,HK,2617.1504748691
413.3M,Hong Kong,HK,546.3178740339
39.136B,Hong Kong,HK,58530.5870823394
8.911B,Hong Kong,HK,6677.7887849856
199.4M,Hong Kong,HK,0
2.167B,Hong Kong,HK,1104.3638407383
1.125B,Hong Kong,HK,1700.4846700842
14.753B,Hong Kong,HK,18946.3315829738
437.1M,Hong Kong,HK,750.8236698461
24.203B,Hong Kong,HK,173804.977635252
669.9M,Hong Kong,HK,419.1574620132
11.279B,Hong Kong,HK,28226.5198870458
15.068B,Hong Kong,HK,43522.1462218941
24.337B,Hong Kong,HK,6453.6243035552
461.2M,Hong Kong,HK,377.0188987583
205.6M,Hong Kong,HK,24.1173311032
5.725B,Hong Kong,HK,23804.317999031
775.6M,Hong Kong,HK,683.4795644573
2.227B,Hong Kong,HK,664.2307062914
1.389B,Hong Kong,HK,1547.7590265729
337.0M,Hong Kong,HK,1800.6062920106
763.8M,Hong Kong,HK,377.9253689588
6.778B,Hong Kong,HK,28215.8628304995
2.462B,Hong Kong,HK,1219.2836894498
2.045B,Hong Kong,HK,772.6258475275
493.6M,Hong Kong,HK,123.8848761832
3.521B,Hong Kong,HK,7404.7977361264
1.847B,Hong Kong,HK,6020.2600692029
6.253B,Hong Kong,HK,35284.3883479986
774.6M,Hong Kong,HK,1391.9259189757
2.583B,Hong Kong,HK,2734.4271484508
2.873B,Hong Kong,HK,730.3703028991
35.848B,Hong Kong,HK,102034.653249048
3.489B,Hong Kong,HK,578.3036099259
2.128B,Hong Kong,HK,6446.678896491
1.408B,Hong Kong,HK,7924.5227756004
522.0M,Hong Kong,HK,80.3830379
2.649B,Hong Kong,HK,3335.5324182074
15.686B,Hong Kong,HK,3363.2221254585
5.460B,Hong Kong,HK,3540.2596192041
347.3M,Hong Kong,HK,19131.1985108317
4.848B,Hong Kong,HK,24589.1669091245
456.7M,Hong Kong,HK,702.9916962741
1.353B,Hong Kong,HK,53.2527836256
824.6M,Hong Kong,HK,225.7819212135
1.431B,Hong Kong,HK,547.4182544118
13.879B,Hong Kong,HK,18573.940491683
688.8M,Hong Kong,HK,241.1263443498
1.186B,Hong Kong,HK,272.1514915381
1.513B,Hong Kong,HK,2738.8132120798
918.3M,Hong Kong,HK,637.0506394435
25.223B,Hong Kong,HK,29447.6525230592
480.0M,Hong Kong,HK,9056.2036093667
1.919B,Hong Kong,HK,528.7367868903
595.1M,Hong Kong,HK,1802.6102559373
1.096B,Hong Kong,HK,104.6245490202
1.294B,Hong Kong,HK,47.2755714054
2.223B,Hong Kong,HK,845.7908739739
1.343B,Hong Kong,HK,4414.3600104187
950.5M,Hong Kong,HK,1978.0682487853
422.1M,Hong Kong,HK,193.5869383726
2.804B,Hong Kong,HK,2417.288955312
1.338B,Hong Kong,HK,1993.9307505825
1.340B,Hong Kong,HK,2719.9372405491
762.8M,Hong Kong,HK,1834.064602607
882.5M,Hong Kong,HK,187.540454541
654.7M,Hong Kong,HK,3554.0048344492
531.1M,Hong Kong,HK,60.5698966785
1.312B,Hong Kong,HK,63.7037260001
977.5M,Hong Kong,HK,967.2626023117
936.0M,Hong Kong,HK,113.4294035437
300.6M,Hong Kong,HK,367.820834583
49.120B,Hong Kong,HK,55442.1369446072
11.601B,Hong Kong,HK,24386.2557827662
260.8M,Hong Kong,HK,2786.0361742485
281.3M,Hong Kong,HK,514.0570678353
371.5M,Hong Kong,HK,2028.4132912585
30.026B,Hong Kong,HK,16.7825181682
161.6M,Hong Kong,HK,263.8934967982
916.1M,Hong Kong,HK,830.2878589475
3.121B,Hong Kong,HK,214.9843369413
629.3M,Hong Kong,HK,1.6423932018
516.8M,Hong Kong,HK,85.4226357648
569.8M,Hong Kong,HK,1133.0038412089
1.763B,Hong Kong,HK,453.2510721477
4.230B,Hong Kong,HK,3097.4833601015
49.414B,Hong Kong,HK,123115.11747145
3.235B,Hong Kong,HK,289.7806195926
1.233B,Hong Kong,HK,389.7358934585
868.0M,Hong Kong,HK,1109.4624065059
654.1M,Hong Kong,HK,359.3789710463
298.6M,Hong Kong,HK,100.9513550038
134.2M,Hong Kong,HK,96.3157677167
162.7M,Hong Kong,HK,436.9297163585
893.3M,Hong Kong,HK,332.7634880904
4.156B,Hong Kong,HK,43.2693550454
49.480B,Hong Kong,HK,106613.951117776
6.636B,Hong Kong,HK,61693.8116524628
8.832B,Hong Kong,HK,14235.9802716807
55.411B,Hong Kong,HK,50664.7633744146
922.8M,Hong Kong,HK,747.8341523433
15.044B,Hong Kong,HK,16435.3424220556
918.7M,Hong Kong,HK,36716.1049758911
353.1M,Hong Kong,HK,648.9083180012
1.500B,Hong Kong,HK,2569.1149905825
1.494B,Hong Kong,HK,6.5919367862
659.5M,Hong Kong,HK,7.3835970092
825.6M,Hong Kong,HK,3168.8728791602
626.9M,Hong Kong,HK,983.2842785281
821.8M,Hong Kong,HK,56.6637974392
2.091B,Hong Kong,HK,1563.1305731595
16.551B,Hong Kong,HK,8029.5273228654
15.050B,Hong Kong,HK,33148.5584895144
1.554B,Hong Kong,HK,3931.839158768
256.0M,Hong Kong,HK,10.3723427016
6.313B,Hong Kong,HK,426.466000107
369.1M,Hong Kong,HK,641.391837477
51.926B,Hong Kong,HK,65665.1763092398
1.829B,Hong Kong,HK,272.8788404024
56.650B,Hong Kong,HK,45035.7250421502
548.5M,Hong Kong,HK,64.4753483677
1.922B,Hong Kong,HK,1280.6880838851
3.701B,Hong Kong,HK,6382.3534335587
7.375B,Hong Kong,HK,11085.2303362326
829.9M,Hong Kong,HK,362.4644304413
366.6M,Hong Kong,HK,988.070194966
38.346B,Hong Kong,HK,65829.0531744838
26.229B,Hong Kong,HK,29182.8835450456
735.7M,Hong Kong,HK,193.3852964586
1.201B,Hong Kong,HK,338.3149213676
1.879B,Hong Kong,HK,3907.4003741331
8.530B,Hong Kong,HK,7871.0287921006
488.2M,Hong Kong,HK,1489.3795451748
142.6M,Hong Kong,HK,144.2456565537
2.233B,Hong Kong,HK,1144.9367890553
873.2M,Hong Kong,HK,501.6853337566
1.337B,Hong Kong,HK,734.7735836346
9.414B,Hong Kong,HK,25280.990291014
23.819B,Hong Kong,HK,37676.7208511247
8.127B,Hong Kong,HK,22517.9720844388
392.6M,Hong Kong,HK,763.796662673
2.831B,Hong Kong,HK,1212.8286182582
498.0M,Hong Kong,HK,847.3533954255
10.628B,Hong Kong,HK,7128.2265299435
121.2B,Hong Kong,HK,95162.5197895951
2.790B,Hong Kong,HK,16980.3929673088
1.704B,Hong Kong,HK,17889.4355378475
5.237B,Hong Kong,HK,21092.5649232899
1.064B,Hong Kong,HK,1149.6897397255
21.079B,Hong Kong,HK,65131.0966158957
369.8M,Hong Kong,HK,172.1858493935
1.274B,Hong Kong,HK,8.5990944746
13.923B,Hong Kong,HK,17937.5894572384
4.031B,Hong Kong,HK,7199.7910125551
7.479B,Hong Kong,HK,45378.7276018918
92.3M,Hong Kong,HK,481.419107002
685.4M,Hong Kong,HK,1765.9177867989
14.678B,Hong Kong,HK,7601.4957647618
8.616B,Hong Kong,HK,24491.0357320106
1.067B,Hong Kong,HK,3133.4502092421
10.237B,Hong Kong,HK,3647.1141708617
4.737B,Hong Kong,HK,3359.2010136717
5.354B,Hong Kong,HK,50028.5171664552
4.835B,Hong Kong,HK,14078.7197652324
1.229B,Hong Kong,HK,3969.7227390103
1.167B,Hong Kong,HK,1378.7634827362
164.0M,Hong Kong,HK,94.2221530105
369.4M,Hong Kong,HK,560.0700568121
4.189B,Hong Kong,HK,26724.6640372823
1.926B,Hong Kong,HK,529.3461856426
1.614B,Hong Kong,HK,2270.2639057423
17.227B,Hong Kong,HK,112053.004751644
422.1M,Hong Kong,HK,80.0073308148
2.332B,Hong Kong,HK,4526.0617157412
276.0M,Hong Kong,HK,540.9389494318
651.0M,Hong Kong,HK,1066.3963199354
25.559B,Hong Kong,HK,27825.2920897912
1.497B,Hong Kong,HK,5704.9402869627
262.5M,Hong Kong,HK,384.3506058627
1.055B,Hong Kong,HK,372.0322836156
1.653B,Hong Kong,HK,668.9961518477
8.942B,Hong Kong,HK,5402.5198160618
6.360B,Hong Kong,HK,294.1090224266
340.5M,Hong Kong,HK,268.1957264109
45.271B,Hong Kong,HK,103000.1293704
774.7M,Hong Kong,HK,695.9276086248
6.378B,Hong Kong,HK,1545.6685618918
1.870B,Hong Kong,HK,998.8800272327
2.785B,Hong Kong,HK,838.9977561832
1.107B,Hong Kong,HK,63.361119266
759.5M,Hong Kong,HK,1382.67789441
935.0M,Hong Kong,HK,636.0980815753
2.861B,Hong Kong,HK,2143.9300692675
400.0M,Hong Kong,HK,267.0269919049
505.4M,Hong Kong,HK,911.7941265816
6.343B,Hong Kong,HK,5628.0538121121
961.1M,Hong Kong,HK,350.8173532837
74.141B,Hong Kong,HK,69513.490975199
357.0M,Hong Kong,HK,102.8900413667
188.3B,Hong Kong,HK,591735.247392779
213.1M,Hong Kong,HK,41.479548477
168.0B,Hong Kong,HK,421740.360983735
654.2M,Hong Kong,HK,901.1162266411
15.987B,Hong Kong,HK,62866.0572805168
3.098B,Hong Kong,HK,2380.4147446488
93.090B,Hong Kong,HK,67547.0305683239
1.769B,Hong Kong,HK,586.111186475
968.4M,Hong Kong,HK,3192.8574828377
421.1M,Hong Kong,HK,40.8589225978
480.3M,Hong Kong,HK,18939.7542534548
1.028B,Hong Kong,HK,1302.5385608952
1.409B,Hong Kong,HK,2389.0294444573
1.305B,Hong Kong,HK,7000.5695221502
225.8M,Hong Kong,HK,176.3371453676
2.972B,Hong Kong,HK,4009.08983163
10.360B,Hong Kong,HK,13811.9937038182
696.4M,Hong Kong,HK,279.1644449251
2.877B,Hong Kong,HK,1528.4278193379
31.296B,Hong Kong,HK,30424.2713490368
1.871B,Hong Kong,HK,121.4977702157
1.807B,Hong Kong,HK,1875.9321774507
2.033B,Hong Kong,HK,134.6024303712
638.4M,Hong Kong,HK,237.339339312
496.8M,Hong Kong,HK,1800.4096687876
1.119B,Hong Kong,HK,1200.3567783043
399.5M,Hong Kong,HK,145.5400823818
604.8M,Hong Kong,HK,201.7151357647
16.373B,Hong Kong,HK,21249.3120530626
208.0M,Hong Kong,HK,146.8831745299
144.3M,Hong Kong,HK,155.99410583
334.8M,Hong Kong,HK,258.2145908797
135.0M,Hong Kong,HK,358.9398790559
1.584B,Hong Kong,HK,5777.3602606991
6.278B,Hong Kong,HK,4911.7028073826
312.3M,Hong Kong,HK,852.2573677656
1.247B,Hong Kong,HK,977.7197606091
13.886B,Hong Kong,HK,15812.8219824201
973.1M,Hong Kong,HK,525.2328335965
942.2M,Hong Kong,HK,1286.1990285938
1.468B,Hong Kong,HK,2687.0309896874
1.026B,Hong Kong,HK,358.831122511
6.919B,Hong Kong,HK,11802.032340616
663.8M,Hong Kong,HK,713.6075480798
1.298B,Hong Kong,HK,799.0859808421
826.5M,Hong Kong,HK,28.9531186796
602.8M,Hong Kong,HK,545.313840239
49.229B,Hong Kong,HK,245147.126186642
184.4M,Hong Kong,HK,278.9672463666
332.8M,Hong Kong,HK,44.9780802604
15.011B,Hong Kong,HK,1696.0459691591
7.045B,Hong Kong,HK,12643.4231888338
283.1M,Hong Kong,HK,254.1362014073
171.3M,Hong Kong,HK,3986.5650175015
717.7M,Hong Kong,HK,160.8149909554
556.1M,Hong Kong,HK,264.9947481924
534.3M,Hong Kong,HK,498.9166917559
2.652B,Hong Kong,HK,11779.6779782674
939.6M,Hong Kong,HK,967.5295988465
283.7M,Hong Kong,HK,2547.6802942439
4.361B,Hong Kong,HK,1398.47035157
328.6M,Hong Kong,HK,49.7222166626
945.3M,Hong Kong,HK,1032.4083557965
426.8M,Hong Kong,HK,715.707580975
54.847B,Hong Kong,HK,5639.0081725136
1.478B,Hong Kong,HK,10138.3930023763
3.752B,Hong Kong,HK,2336.5445233083
40.270B,Hong Kong,HK,136509.472022148
340.6M,Hong Kong,HK,69.8851433627
21.368B,Hong Kong,HK,112852.07839797
94.301B,Hong Kong,HK,198552.309915331
294.8M,Hong Kong,HK,199.313533536
1.906B,Hong Kong,HK,334.5484383528
2.734B,Hong Kong,HK,2484.9721431215
736.9M,Hong Kong,HK,761.3311643502
663.7M,Hong Kong,HK,120.0788053026
754.1M,Hong Kong,HK,4001.6319293021
1.552B,Hong Kong,HK,2043.142449722
399.0M,Hong Kong,HK,202.1975821894
7.776B,Hong Kong,HK,11727.822964125
1.719B,Hong Kong,HK,1030.670843253
2.726B,Hong Kong,HK,4070.5980341262
527.4M,Hong Kong,HK,899.2304782208
22.075B,Hong Kong,HK,22184.8514575614
2.923B,Hong Kong,HK,2090.3663490599
664.4M,Hong Kong,HK,180.131180724
305.0M,Hong Kong,HK,1127.1797024155
408.0M,Hong Kong,HK,0
4.784B,Hong Kong,HK,2239.6175035275
413.6M,Hong Kong,HK,216.0535695402
417.6M,Hong Kong,HK,1818.912269872
935.1M,Hong Kong,HK,3223.6219251033
34.386B,Hong Kong,HK,51250.2985812435
4.078B,Hong Kong,HK,15765.5187867574
1.880B,Hong Kong,HK,1166.4350967724
1.603B,Hong Kong,HK,9228.5508520937
815.3M,Hong Kong,HK,1104.8779422494
861.5M,Hong Kong,HK,34.3477886723
22.196B,Hong Kong,HK,8157.7321738886
2.892B,Hong Kong,HK,2068.4644478118
481.0M,Hong Kong,HK,130.1976761112
3.074B,Hong Kong,HK,852.5006496186
4.001B,Hong Kong,HK,9428.1391715769
1.513B,Hong Kong,HK,6405.0886526704
6.404B,Hong Kong,HK,13936.4820096436
1.819B,Hong Kong,HK,1149.1870432945
231.0M,Hong Kong,HK,102.0134702392
253.1M,Hong Kong,HK,165.4882123244
4.755B,Hong Kong,HK,7118.8457878325
231.0M,Hong Kong,HK,300.7401425253
5.909B,Hong Kong,HK,9216.3155690483
894.8M,Hong Kong,HK,222.6486307782
2.999B,Hong Kong,HK,7733.373564508
100.1M,Hong Kong,HK,53.4942587572
374.1M,Hong Kong,HK,459.7023395141
41.967B,Hong Kong,HK,39908.0683860191
8.871B,Hong Kong,HK,39035.8204134271
1.093B,Hong Kong,HK,4628.1459477587
716.7M,Hong Kong,HK,195.0019403428
8.174B,Hong Kong,HK,80047.7125932864
1.376B,Hong Kong,HK,1547.7489344561
531.0M,Hong Kong,HK,1047.680704478
849.0M,Hong Kong,HK,423.6509834952
862.6M,Hong Kong,HK,828.4076568324
1.611B,Hong Kong,HK,6721.9612705687
7.218B,Hong Kong,HK,9680.9894010382
359.1M,Hong Kong,HK,576.4603360471
33.990B,Hong Kong,HK,141840.04469166
254.4M,Hong Kong,HK,200.7216072599
954.9M,Hong Kong,HK,5884.6410148252
1.447B,Hong Kong,HK,3079.865029932
8.742B,Hong Kong,HK,15746.4907701465
187.2M,Hong Kong,HK,2453.582959031
4.497B,Hong Kong,HK,688.0671959137
306.8M,Hong Kong,HK,412.4147077707
11.329B,Hong Kong,HK,21273.4819615642
2.678B,Hong Kong,HK,7382.3019525482
178.2M,Hong Kong,HK,127.8387736154
6.897B,Hong Kong,HK,46731.8572588303
695.1M,Hong Kong,HK,3094.1597448933
3.400B,Hong Kong,HK,36.3966237456
9.098B,Hong Kong,HK,29125.4324190564
1.545B,Hong Kong,HK,3927.8815607337
6.330B,Hong Kong,HK,17971.3834860768
1.343B,Hong Kong,HK,1769.062960969
1.922B,Hong Kong,HK,3139.217243576
13.606B,Hong Kong,HK,48251.2403994002
1.155B,Hong Kong,HK,992.6288648102
914.3M,Hong Kong,HK,2710.0051811097
490.6M,Hong Kong,HK,16924.5514214788
1.524B,Hong Kong,HK,3143.8624572246
8.792B,Hong Kong,HK,38522.6329662014
186.0M,Hong Kong,HK,36.1014247607
478.2M,Hong Kong,HK,200.5024780436
271.9M,Hong Kong,HK,958.8815971023
363.3M,Hong Kong,HK,105.8421700634
7.655B,Hong Kong,HK,21448.920934087
13.130B,Hong Kong,HK,19437.4777758911
2.297B,Hong Kong,HK,5011.3749488153
15.173B,Hong Kong,HK,20967.9249653709
1.006B,Hong Kong,HK,10036.5826304303
899.9M,Hong Kong,HK,50.9601702639
1.330B,Hong Kong,HK,773.0415318953
1.649B,Hong Kong,HK,113.7032905046
1.333B,Hong Kong,HK,976.6513790472
191.2M,Hong Kong,HK,54.8721469327
670.0M,Hong Kong,HK,1130.3147374322
138.8M,Hong Kong,HK,477.415896693
2.899B,Hong Kong,HK,570.1812549729
1.679B,Hong Kong,HK,1035.076269346
824.6M,Hong Kong,HK,1675.6531495213
269.5M,Hong Kong,HK,704.311978714
1.279B,Hong Kong,HK,582.1185640069
1.632B,Hong Kong,HK,6839.6298327558
3.220B,Hong Kong,HK,14524.0266909678
4.085B,Hong Kong,HK,588.4506910583
661.0M,Hong Kong,HK,1588.432375905
529.8M,Hong Kong,HK,810.4597676586
329.8M,Hong Kong,HK,124.4994278445
345.0M,Hong Kong,HK,652.502319594
5.200B,Hong Kong,HK,6392.3668775268
648.4M,Hong Kong,HK,654.2547839659
4.666B,Hong Kong,HK,18671.0861680932
2.244B,Hong Kong,HK,2442.0515130973
563.7M,Hong Kong,HK,824.1384541885
389.7M,Hong Kong,HK,105.7592988248
8.536B,Hong Kong,HK,29091.6451702388
531.0M,Hong Kong,HK,287.6137001573
1.262B,Hong Kong,HK,120.340475181
25.6M,Hong Kong,HK,8.8716107406
409.5M,Hong Kong,HK,732.2978210377
450.1M,Hong Kong,HK,1420.09683133
532.5M,Hong Kong,HK,968.6850513323
925.7M,Hong Kong,HK,1333.750257303
19.0M,Hong Kong,HK,923.0510781682
222.1M,Hong Kong,HK,19.5595008075
2.485B,Hong Kong,HK,4144.4359476572
4.230B,Hong Kong,HK,8250.7270694752
3.536B,Hong Kong,HK,808.6844487226
71.297B,Hong Kong,HK,46327.6597749221
407.2M,Hong Kong,HK,21.0579572358
8.649B,Hong Kong,HK,26513.9627030569
54.334B,Hong Kong,HK,12729.1434581151
718.0M,Hong Kong,HK,121.3388959511
2.270B,Hong Kong,HK,823.9954288753
3.312B,Hong Kong,HK,211.638655725
753.0M,Hong Kong,HK,1030.116180616
8.460B,Hong Kong,HK,0
970.4M,Hong Kong,HK,163.6783400983
904.5M,Hong Kong,HK,213.3614378803
44.493B,Hong Kong,HK,93016.3615586573
10.105B,Hong Kong,HK,16974.1589845196
3.623B,Hong Kong,HK,7030.5659263491
164.1M,Hong Kong,HK,615.1011767807
335.4M,Hong Kong,HK,166.0896629434
189.6M,Hong Kong,HK,34.4445972879
774.9M,Hong Kong,HK,3.1709479978
725.4M,Hong Kong,HK,189.6481521744
23.540B,Hong Kong,HK,119.7238135407
191.7M,Hong Kong,HK,78.9952845387
3.364B,Hong Kong,HK,1355.1393078602
1.174B,Hong Kong,HK,1243.3658336048
38.988B,Hong Kong,HK,42028.3893644019
760.5M,Hong Kong,HK,69.8162505099
3.543B,Hong Kong,HK,22.8929446559
2.686B,Hong Kong,HK,2052.3854380713
154.5B,Hong Kong,HK,431957.113352867
1.019B,Hong Kong,HK,4105.8100044204
1.159B,Hong Kong,HK,9629.1855335564
7.857B,Hong Kong,HK,36294.3701548968
1.342B,Hong Kong,HK,27377.3254022379
6.703B,Hong Kong,HK,139.636540819
9.921B,Hong Kong,HK,22901.9663216519
665.6M,Hong Kong,HK,156.9753352737
6.466B,Hong Kong,HK,16060.6486894451
3.135B,Hong Kong,HK,4287.5265520821
5.684B,Hong Kong,HK,41446.553649279
1.106T,Hong Kong,HK,8967528.65204291
717.4M,Hong Kong,HK,509.2503407
3.673B,Hong Kong,HK,13396.1767797901
2.540B,Hong Kong,HK,9463.3770182489
294.0M,Hong Kong,HK,219.9232319179
225.1M,Hong Kong,HK,334.5802492864
1.738B,Hong Kong,HK,2736.6611735702
307.6M,Hong Kong,HK,911.6771574668
229.0M,Hong Kong,HK,101.3621260621
7.002B,Hong Kong,HK,14388.6652540316
2.332B,Hong Kong,HK,5182.6053178175
509.0M,Hong Kong,HK,278.3997000807
1.712B,Hong Kong,HK,17833.8209449764
243.4M,Hong Kong,HK,276.3203831538
5.291B,Hong Kong,HK,2169.9082820072
3.775B,Hong Kong,HK,3843.0809168393
1.013B,Hong Kong,HK,1076.381131037
721.7M,Hong Kong,HK,522.4994093261
499.5M,Hong Kong,HK,1846.1620730327
280.2M,Hong Kong,HK,495.3190443917
2.284B,Hong Kong,HK,3994.5291348483
242.7M,Hong Kong,HK,323.9252723627
502.6M,Hong Kong,HK,595.8061372255
216.9M,Hong Kong,HK,86.9120999508
155.1M,Hong Kong,HK,647.3758065936
612.0M,Hong Kong,HK,371.3524425119
52.316B,Hong Kong,HK,188027.937974853
9.199B,Hong Kong,HK,33521.1297905641
345.6M,Hong Kong,HK,126.7959594214
456.4M,Hong Kong,HK,109.7038199331
13.467B,Hong Kong,HK,52724.5567043027
1.163B,Hong Kong,HK,1650.0058738217
5.629B,Hong Kong,HK,13307.1531168993
302.8M,Hong Kong,HK,3038.1098052001
11.989B,Hong Kong,HK,7116.502272179
2.473B,Hong Kong,HK,1796.1884497128
7.671B,Hong Kong,HK,3603.4748542254
1.571B,Hong Kong,HK,1634812.99809436
3.193B,Hong Kong,HK,788.9288817017
226.8M,Hong Kong,HK,1015.9171600046
8.897B,Hong Kong,HK,40656.3990465336
10.333B,Hong Kong,HK,53295.3917356096
2.225B,Hong Kong,HK,1252.2445620764
20.488B,Hong Kong,HK,47589.122721698
16.740B,Hong Kong,HK,7607.7022089653
1.711B,Hong Kong,HK,334.6383723613
1.389B,Hong Kong,HK,1926.1595793932
1.188B,Hong Kong,HK,2568.6066935517
271.1M,Hong Kong,HK,70.4119178639
2.018B,Hong Kong,HK,18366.1005848887
319.7M,Hong Kong,HK,128.4447374424
284.6B,Hong Kong,HK,276980.223319875
9.689B,Hong Kong,HK,87213.512937686
394.6M,Hong Kong,HK,809.1002873466
263.7M,Hong Kong,HK,1306.5724071888
211.2M,Hong Kong,HK,734.3808402279
317.1M,Hong Kong,HK,4230.9838748091
149.5M,Hong Kong,HK,83.0177193223
1.656B,Hong Kong,HK,3226.5887876341
8.1M,Hong Kong,HK,4.6127430143
292.3M,Hong Kong,HK,641.4855860921
7.497B,Hong Kong,HK,4265.4681906287
4.058B,Hong Kong,HK,1405.421767115
7.358B,Hong Kong,HK,49130.9340577229
12.726B,Hong Kong,HK,11271.3875566732
261.0M,Hong Kong,HK,327.7882815845
271.5M,Hong Kong,HK,807.8462441555
1.172B,Hong Kong,HK,12968.1951995386
2.136B,Hong Kong,HK,3194.7333237974
295.6M,Hong Kong,HK,2545.9703238113
1.599B,Hong Kong,HK,344.7930289214
564.3B,Hong Kong,HK,2350.0239466144
9.038B,Hong Kong,HK,11987.4598930442
1.126B,Hong Kong,HK,2972.617611923
202.8M,Hong Kong,HK,2028.4356998962
2.157B,Hong Kong,HK,6187.79884568
631.2M,Hong Kong,HK,383.8697675026
48.414B,Hong Kong,HK,135796.731496597
336.7M,Hong Kong,HK,1627.4616583043
8.825B,Hong Kong,HK,49525.3501350559
18.872B,Hong Kong,HK,15554.5576811166
5.832B,Hong Kong,HK,12491.7453417003
3.136B,Hong Kong,HK,12178.0811600877
413.0M,Hong Kong,HK,1157.1701810313
1.055B,Hong Kong,HK,3345.4384252025
96.054B,Hong Kong,HK,145300.317067251
5.395B,Hong Kong,HK,1900.6563777691
2.628B,Hong Kong,HK,10706.5565746453
575.6M,Hong Kong,HK,396.5720191773
10.903B,Hong Kong,HK,8692.8151014327
3.040B,Hong Kong,HK,7688.2471712631
4.007B,Hong Kong,HK,806.4016151888
4.773B,Hong Kong,HK,2069.1495912608
678.2M,Hong Kong,HK,488.1838447341
242.5M,Hong Kong,HK,12.6848488171
839.0M,Hong Kong,HK,64.4921830432
104.0B,Hong Kong,HK,113549.221730765
1.183B,Hong Kong,HK,630.1054473799
2.990B,Hong Kong,HK,5772.0612865798
836.6M,Hong Kong,HK,999.1557432138
127.3M,Hong Kong,HK,441.8811517093
369.0M,Hong Kong,HK,1404.1656802861
1.832B,Hong Kong,HK,1444.4438683308
247.0M,Hong Kong,HK,171.787561041
8.494B,Hong Kong,HK,6416.1383231561
15.903B,Hong Kong,HK,2455.2787330857
20.062B,Hong Kong,HK,44.1090619833
6.581B,Hong Kong,HK,3725.3756555358
644.1M,Hong Kong,HK,2143.4943969916
824.7M,Hong Kong,HK,402.2759429314
1.668B,Hong Kong,HK,3747.0325755681
6.858B,Hong Kong,HK,7189.9646000785
3.779B,Hong Kong,HK,6927.9024083424
2.777B,Hong Kong,HK,3932.5801555612
207.2B,Hong Kong,HK,626399.910348137
848.5M,Hong Kong,HK,2054.664731037
735.6M,Hong Kong,HK,569.0194279912
569.8M,Hong Kong,HK,1233.4179032138
7.658B,Hong Kong,HK,22800.1438254009
1.623B,Hong Kong,HK,2974.8911096366
685.7M,Hong Kong,HK,1266.6462571277
22.773B,Hong Kong,HK,36115.4377609413
17.924B,Hong Kong,HK,94560.4904436498
3.384B,Hong Kong,HK,18539.223461991
2.054B,Hong Kong,HK,16275.4937996078
227.8M,Hong Kong,HK,914.0530003461
860.0M,Hong Kong,HK,1450.7535591741
5.049B,Hong Kong,HK,37965.8448334987
423.0M,Hong Kong,HK,66.8138604583
597.1M,Hong Kong,HK,943.5975131988
1.702B,Hong Kong,HK,5305.0879250479
3.732B,Hong Kong,HK,1132.8136410382
110.7B,Hong Kong,HK,161417.659058254
21.363B,Hong Kong,HK,15148.9185983158
6.210B,Hong Kong,HK,14857.3672424501
617.0B,Hong Kong,HK,720951.215178683
687.8M,Hong Kong,HK,4552.3723013035
1.518B,Hong Kong,HK,2913.9652813473
3.579B,Hong Kong,HK,5540.1996526566
