Ticker,MarketCap,Turnover
DENN,574.8M,2849894.17657868
DEPO,773.3M,9874484.3115022
DEST,307.0M,2453787.23333044
DFRG,649.8M,5707670.41647067
DFZ,210.8M,898379.909525656
DGAS,138.6M,496540.995193659
DGICA,406.5M,285113.72
DGICB,595.2M,22564.4801716584
DGII,226.1M,812666.758456045
DGLY,7.7M,222404.249999875
DHIL,417.7M,806123.153333542
DHRM,32.4M,821172.213290725
DIOD,1.327B,7356373.91462024
DISCA,25.446B,133491764.425671
DISCB,25.286B,6854.40363636
DISCK,25.084B,51704253.5521874
DISH,28.734B,160865543.544559
DJCO,299.8M,185447.380944216
DLGC,18.4M,6625.85
DLHC,18.4M,22849.6792208099
DLIA,56.4M,530597.443032822
DLTR,11.049B,97357421.8251856
DMLP,918.7M,843413.572988143
DMND,892.6M,10291420.7613863
DMRC,234.3M,1323954.65665477
DNBF,63.3M,23728.0817316206
DNDN,328.1M,6773089.28571882
DNKN,4.845B,55956303.9791892
DORM,1.747B,16577518.1852878
DOVR,29.5M,34260.7303004551
DRAD,66.2M,225589.685064316
DRAM,5.8M,77431.3063635609
DRIV,468.1M,4167097.44667471
DRRX,174.6M,372620.533333868
DRTX,447.3M,5776133.7396948
DRWI,94.3M,746084.730042728
DRYS,1.427B,19669336.516746
DSCI,282.5M,1971098.37701654
DSCO,139.5M,803038.03857198
DSGX,898.7M,589248.106711277
DSKX,27.6M,25832.3410822483
DSPG,187.4M,564006.971775125
DSTI,682K,3110.2622317576
DSWL,32.9M,77172.960346416
DTLK,223.1M,1603862.50234188
DTSI,317.9M,1682602.9009479
DTV,42.603B,384554104.153444
DVAX,412.7M,3392984.56970565
DVCR,47.7M,81462.0023810118
DWA,1.972B,30331288.8934571
DWCH,154.2M,6106886.37939884
DWSN,229.2M,951647.238744522
DXCM,3.026B,31840913.471806
DXLG,253.4M,1447411.68631993
DXPE,1.082B,17839177.5778906
DXYN,138.6M,1792809.76377084
DYAX,1.181B,11766525.6429106
DYNT,9.3M,23917.4984549298
DYSL,27.1M,65978.3038959121
E,97.327B,8959884.71973906
EA,11.415B,113628783.198225
EAC,217.5M,512289.777272543
EAGL,95.7M,210443.780666772
EBAY,62.442B,676164511.999758
EBIX,553.1M,6628776.72122226
EBMT,40.9M,37469.0400866752
EBSB,562.0M,695353.672274512
EBTC,205.3M,233119.45055816
ECHO,444.6M,3288159.2790186
ECOL,1.030B,6181305.47574285
ECPG,1.152B,11858837.1369023
ECTE,26.6M,347349.678754938
ECYT,270.6M,23057060.620538
EDAP,91.9M,698601.545453637
EDGW,86.4M,281742.865107146
EDMC,210.4M,1155231.92652335
EDS,55.7M,54023.7986266267
EDUC,15.7M,12630.1939914035
EEFT,2.444B,13300820.8286048
EEI,43.2M,67980.8738092872
EFII,2.006B,12808225.2436214
EFSC,356.2M,777070.862078873
EFUT,15.1M,35620.5751931146
EGAN,164.2M,1288013.36969721
EGBN,864.9M,2556406.51904958
EGHT,689.0M,11394892.3107331
EGLE,52.4M,2045313.55636376
EGOV,1.028B,5423857.77962598
EGT,23.8M,11052.5695238474
EHTH,716.8M,13888888.0114158
ELGX,931.4M,8873912.93435122
ELNK,363.4M,4706645.38528578
ELON,106.7M,361365.254033867
ELOS,396.7M,760302.086106832
ELRC,373.5M,678760.35193143
ELSE,14.4M,18221.3454545292
ELTK,15.7M,62680.3
EMCF,43.4M,11857.3757575987
EMCI,422.4M,571892.857143575
EMITF,4.5M,317004.61506498
EMKR,121.9M,581101.76709924
EML,96.1M,409401.730476299
EMMS,129.6M,508325.304935677
EMMSP,622.1M,1948.4750214594
ENDP,10.745B,167851765.982312
ENG,84.8M,375666.685714402
ENOC,507.7M,6528827.00009876
ENPH,361.8M,2328524.15471812
ENSG,676.6M,7193020.85458806
ENT,868.9M,8563907.50064644
ENTA,835.5M,6411017.98324176
ENTG,1.841B,7573334.53290568
ENTR,295.9M,2533767.31145673
ENVI,59.9M,456402.548094975
ENZN,48.1M,593682.52489409
EOPN,560.6M,5151674.6361916
EPAX,80.1M,75178.8400000268
EPAY,1.126B,6378460.47912865
EPIQ,487.1M,1719774.64793547
EQIX,10.288B,154669603.740215
ERIC,38.644B,54110762.3163387
ERIE,3.455B,3466670.81999841
ERII,275.1M,2055351.32380915
EROC,783.5M,4982259.80675416
ERS,35.4M,57607.5460913307
ESBF,223.9M,218644.197748314
ESBK,66.0M,23821.6476190704
ESCA,231.1M,378565.88731635
ESEA,66.0M,79587.5416307051
ESGR,2.720B,3665652.13069885
ESIO,202.9M,1339818.90831158
ESLT,2.621B,1216551.42398273
ESMC,12.4M,56855.0451501884
ESRX,53.300B,374602926.52378
ESSA,115.3M,321916.37272754
ESSX,62.7M,82692.3808583802
ESXB,91.0M,65474.2571673762
ESYS,46.2M,159319.648583467
ETFC,6.009B,105785503.472494
ETRM,104.9M,2873951.96394987
EVBS,75.0M,50129.6641125524
EVEP,1.874B,7609369.5519348
EVOL,92.5M,181220.142121309
EWBC,4.957B,20385884.5493756
EXA,149.4M,445797.462856126
EXAC,344.6M,828388.120950971
EXAR,516.8M,2008959.93038973
EXAS,1.370B,26735631.4059618
EXEL,689.2M,24861747.4285917
EXFO,283.2M,191110.213636472
EXLP,1.579B,6192985.35724367
EXLS,935.1M,4089474.35892854
EXPD,8.665B,64344439.0570884
EXPE,10.031B,143038690.443621
EXPO,955.9M,3503953.18562354
EXTR,413.9M,10601047.532459
EXXI,1.638B,52113763.2182828
EZCH,718.9M,4327471.5130061
EZPW,627.0M,8441754.20097212
