Ticker,MarketCap,Turnover
0777.HK,7.358B,53239508.4183
0778.HK,12.726B,12213957.3411
0789.HK,261.0M,355199.576632
0794.HK,271.5M,875402.386323
0800.HK,1.172B,14052660.5231
0801.HK,2.136B,3461892.898
0802.HK,295.6M,2758877.09214
0803.HK,1.599B,373626.345965
0805.HK,564.3B,2546544.69915
0806.HK,9.038B,12989911.2266
0809.HK,1.126B,3221202.75972
0810.HK,202.8M,2198063.6353
0811.HK,2.157B,6705253.52415
0812.HK,631.2M,415970.87681
0813.HK,48.414B,147152733.168
0814.HK,336.7M,1763558.13948
0816.HK,8.825B,53666907.5401
0817.HK,18.872B,16855307.5672
0818.HK,5.832B,13536367.5459
0819.HK,3.136B,13196473.1971
0821.HK,413.0M,1253938.53742
0822.HK,1.055B,3625200.71351
0823.HK,96.054B,157451056.082
0825.HK,5.395B,2059598.76736
0826.HK,2.628B,11601892.3682
0827.HK,575.6M,429735.354281
0829.HK,10.903B,9419751.76429
0830.HK,3.040B,8331176.84096
0831.HK,4.007B,873836.950259
0832.HK,4.773B,2242182.22583
0833.HK,678.2M,529008.21875
0834.HK,242.5M,13745.6192994
0835.HK,839.0M,69885.3418502
0836.HK,104.0B,123044775.398
0837.HK,1.183B,682798.015417
0838.HK,2.990B,6254749.91167
0839.HK,836.6M,1082710.14224
0840.HK,127.3M,478833.463021
0841.HK,369.0M,1521589.0353
0842.HK,1.832B,1565235.48682
0844.HK,247.0M,186153.295833
0845.HK,8.494B,6952687.89043
0846.HK,15.903B,2660601.41714
0847.HK,20.062B,47797.6822917
0848.HK,6.581B,4036910.19473
0850.HK,644.1M,2322744.11594
0851.HK,824.7M,435916.268659
0852.HK,1.668B,4060378.1747
0853.HK,6.858B,7791225.38976
0855.HK,3.779B,7507248.24724
0856.HK,2.777B,4261442.17107
0857.HK,207.2B,678782602.851
0858.HK,848.5M,2226486.06917
0859.HK,735.6M,616603.677657
0860.HK,569.8M,1336562.47537
0861.HK,7.658B,24706805.8528
0862.HK,1.623B,3223666.37868
0866.HK,685.7M,1372569.55038
0867.HK,22.773B,39135591.2437
0868.HK,17.924B,102468111.457
0869.HK,3.384B,20089566.024
0871.HK,2.054B,17636531.9686
0872.HK,227.8M,990490.6825
0873.HK,860.0M,1572072.82556
0874.HK,5.049B,41140738.6077
0875.HK,423.0M,72401.1695391
0876.HK,597.1M,1022505.85524
0877.HK,1.702B,5748725.90278
0878.HK,3.732B,1227545.18177
0880.HK,110.7B,174916210.797
0881.HK,21.363B,16415746.9161
0882.HK,6.210B,16099814.5781
0883.HK,617.0B,781240760.548
0885.HK,687.8M,4933064.435
0886.HK,1.518B,3157645.628
0887.HK,3.579B,6003498.84861
0888.HK,1.007B,283099.159037
0889.HK,425.6M,485988.441094
0891.HK,2.911B,7377367.68967
0893.HK,1.639B,1750453.68597
0894.HK,1.308B,1986894.19229
0895.HK,2.024B,15146716.9919
0896.HK,552.1M,63559.0831425
0897.HK,732.8M,2795878.45113
0898.HK,1.108B,86282.1649132
0899.HK,626.4M,2236561.02354
0900.HK,2.682B,227413.864689
0901.HK,708.8M,0
0902.HK,30.218B,149927540.117
0903.HK,3.472B,2231225.83778
0904.HK,450.9M,4313024.52671
0905.HK,200.0M,1325484.66314
0906.HK,6.487B,5449202.84104
0907.HK,142.6M,57166.4429848
0908.HK,1.697B,1871225.14624
0910.HK,316.0M,387656.803085
0912.HK,535.1M,395862.049861
0913.HK,1.769B,5609638.81229
0914.HK,35.100B,361453350.575
0915.HK,287.3M,158752.07474
0916.HK,27.522B,133418390.222
0917.HK,39.937B,20616019.724
0918.HK,643.2M,1072780.85194
0919.HK,568.1M,462691.999656
0921.HK,4.062B,24528481.9741
0922.HK,746.1M,2406600.05347
0923.HK,928.2M,14456333.2195
0925.HK,4.994B,6815657.21162
0926.HK,706.0M,598426.346181
0927.HK,764.4M,888862.247344
0928.HK,3.452B,44075374.6488
0929.HK,522.5M,370633.077134
0931.HK,8.007B,12115064.53
0933.HK,21.564B,6942417.80337
0934.HK,15.687B,45500363.953
0935.HK,1.010B,129201.928819
0936.HK,912.0M,723027.130382
0938.HK,742.4M,746936.215208
0939.HK,1.404T,1380505130.02
0940.HK,10.911B,18720023.0934
0941.HK,1.530T,1310913276.98
0945.HK,281.5B,11938450.1719
0947.HK,1.148B,2513575.9447
0948.HK,190.0M,1576632.94979
0950.HK,5.451B,1397816.32052
0951.HK,4.281B,6954703.41764
0952.HK,375.8M,179218.153355
0953.HK,438.4M,388143.021094
0956.HK,4.616B,26995592.8405
0958.HK,8.805B,68101382.8351
0959.HK,367.1M,3574716.74782
0960.HK,51.209B,42406340.1699
0963.HK,6.773B,14985422.603
0966.HK,33.728B,39533324.9712
0967.HK,10.533B,14642166.1776
0968.HK,11.514B,139140690.182
0969.HK,723.0M,133251.92111
